jijum,day,temp,templ,mm,qc,ms,qcp,qcd,qc¿¡,tempcod,tempcop,hpa,esul,hpa2,qcp2,hpa3,hpap,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11,hr12,hr13,hr14,hr15,hr16,hr17,hr18,hr19
133,2019-03-27 3:00,10.9,,,,2.4,,140,,65,,8.4,4.5,1009.3,,1017.6,,,9,,,,0,0,,,619,,40,5.4,,8.3,9,10.1,10.2,
133,2019-03-27 4:00,10.6,,,,1.2,,140,,67,,8.5,4.7,1008.8,,1017.2,,,9,,,,1,0,Ci,,714,,40,5.2,,7.9,8.8,9.9,10.1,
133,2019-03-27 5:00,11.3,,,,2.2,,200,,69,,9.2,5.8,1008.7,,1017,,,9,,,,0,0,,,802,,40,5.4,,7.8,8.6,9.8,10,
133,2019-03-27 6:00,11.9,,,,3.7,,180,,67,,9.3,5.9,1008.4,,1016.7,,,9,,,,2,0,Ci,,800,,40,5.8,,7.9,8.4,9.6,9.8,
133,2019-03-27 7:00,11.3,,,,1.2,,110,,68,,9,5.5,1008.6,,1016.9,,0,,0.04,,,5,0,Ci,,838,,40,5.8,,7.7,8.3,9.4,9.7,
133,2019-03-27 8:00,12.4,,,,1.5,,230,,65,,9.3,5.9,1008.5,,1016.8,,0.2,,0.41,,,5,0,Ci,,826,,40,8.9,,8.3,8.3,9.2,9.6,
133,2019-03-27 9:00,13.7,,,,3,,200,,59,,9.2,5.8,1007.9,,1016.1,,0.9,,0.94,,,7,0,Ci,,829,,40,11.8,,9.8,8.6,9.2,9.5,
133,2019-03-27 10:00,14.5,,,,2.6,,200,,56,,9.2,5.8,1007.3,,1015.5,,0.4,,1.09,,,8,0,Ci,,774,,40,13.9,,11,9.2,9.2,9.4,
133,2019-03-27 11:00,16.6,,,,3.2,,200,,50,,9.4,6.1,1006.4,,1014.5,,0.5,,1.68,,,8,0,Ci,,830,,40,19.7,,12.8,9.9,9.4,9.4,
133,2019-03-27 12:00,17.7,,,,1.7,,140,,47,,9.5,6.2,1005.5,,1013.6,,0.9,,1.99,,,8,0,Ci,,785,,40,21,,14.4,11,9.6,9.4,
133,2019-03-27 13:00,19.4,,,,3,,230,,41,,9.2,5.7,1003.9,,1011.9,,1,,2.24,,,8,0,Ci,,871,,40,23.5,,15.9,11.8,9.9,9.5,
133,2019-03-27 14:00,20.3,,,,3.2,,200,,37,,8.8,5.1,1002.3,,1010.3,,1,,2.44,,,7,0,Ci,,997,,40,24.8,,17,12.8,10.4,9.7,
133,2019-03-27 15:00,19.8,,,,4,,270,,32,,7.4,2.6,1002.5,,1010.4,,1,,2.48,,,6,0,Ci,,1557,,40,24.7,,18,13.5,10.8,9.9,
133,2019-03-27 16:00,18.6,,,,3.4,,270,,30,,6.4,0.6,1002.7,,1010.7,,1,,2.12,,,3,0,Ci,,2000,,,22.3,,17.5,14,11.3,10.2,
133,2019-03-27 17:00,17.1,,,,3,,250,,40,,7.7,3.3,1002.5,,1010.6,,1,,1.43,,,7,0,Ci,,2000,,,18.5,,16.6,14,11.7,10.5,
133,2019-03-27 18:00,15.4,,,,3.8,,270,,55,,9.5,6.3,1002.9,,1011.1,,0.5,,0.59,,,7,0,Ci,,1841,,,14.5,,15,13.7,11.9,10.8,
133,2019-03-27 19:00,14.4,,,,3,,250,,66,,10.8,8.1,1003.6,,1011.8,,0,,0.08,,,6,6,,9,1230,,,13,,13.8,13.3,12,11,
133,2019-03-27 20:00,13.5,,,,4.1,,200,,74,,11.4,8.9,1003.6,,1011.8,,,9,,,,6,6,,7,759,,40,12.2,,13.1,12.8,12,11.1,
133,2019-03-27 21:00,13.2,,,,3.3,,200,,77,,11.6,9.2,1004.3,,1012.5,,,9,,,,9,9,Sc,6,622,,40,12,,12.6,12.4,12,11.2,
133,2019-03-27 22:00,12.9,,,,2.9,,200,,78,,11.6,9.1,1004.6,,1012.8,,,9,,,,10,9,,6,539,,40,11.6,,12.2,12.1,11.8,11.2,
133,2019-03-27 23:00,12.4,,,,2.1,,230,,82,,11.8,9.4,1005,,1013.2,,,9,,,,8,8,,5,410,,4019,11.4,,12,11.9,11.7,11.2,
133,2019-03-28 0:00,11.9,,,,1.1,,230,,83,,11.5,9,1005.6,,1013.9,,,9,,,,9,9,Sc,5,303,,19,10.5,,11.6,11.6,11.6,11.2,
133,2019-03-28 1:00,11.3,,,,1.3,,200,,85,,11.3,8.8,1005.5,,1013.8,,,9,,,,8,8,,5,264,,19,9.2,,11.2,11.4,11.5,11.2,
133,2019-03-28 2:00,10.5,,,,1,,180,,86,,10.9,8.2,1005.3,,1013.6,,,9,,,,7,7,,8,228,,19,8.3,,10.7,11.1,11.4,11.1,
133,2019-03-28 3:00,9.9,,,,0.9,,230,,88,,10.6,7.9,1005.2,,1013.6,,,9,,,,7,7,Sc,7,185,,19,6.4,,10.1,10.8,11.3,11,
133,2019-03-28 4:00,9.3,,,,0.7,,250,,90,,10.5,7.7,1005.1,,1013.4,,,9,,,,5,5,Sc,7,162,,19,5.4,,9.6,10.3,11.1,11,
133,2019-03-28 5:00,8.4,,,,0.8,,290,,92,,10.1,7.1,1005.2,,1013.6,,,9,,,,6,6,Sc,5,142,,19,5.1,,9,10,11,10.9,
133,2019-03-28 6:00,7.5,,,,1.5,,320,,93,,9.6,6.4,1005.5,,1013.9,,,9,,,,7,7,Sc,5,122,,19,3.6,,8.6,9.6,10.7,10.8,
133,2019-03-28 7:00,7.3,,,,1,,360,,93,,9.5,6.2,1006,,1014.4,,0,,0.04,,,3,3,Sc,4,123,,19,4.2,,8.1,9.3,10.5,10.7,
133,2019-03-28 8:00,8.2,,,,0.7,,20,,89,,9.6,6.4,1006.3,,1014.7,,0,,0.41,,,3,3,Sc,5,188,,19,9.3,,8.5,9,10.3,10.6,
133,2019-03-28 9:00,9.6,,,,0.8,,340,,82,,9.7,6.6,1006.4,,1014.7,,0.4,,0.94,,,4,4,Sc,7,239,,19,18.3,,10,9.3,10.2,10.4,
133,2019-03-28 10:00,11.9,,,,0.8,,230,,67,,9.3,5.9,1006.4,,1014.7,,1,,1.98,,,4,4,Sc,7,401,,4019,26.4,,12.4,10.1,10.1,10.3,
133,2019-03-28 11:00,13.6,,,,1.2,,180,,53,,8.2,4.1,1006.2,,1014.4,,1,,2.47,,,0,0,,,598,,40,29.6,,14.5,11.2,10.3,10.2,
133,2019-03-28 12:00,14.7,,,,1.4,,160,,41,,6.8,1.5,1005.6,,1013.8,,1,,2.62,,,9,0,Ci,,815,,40,29.4,,16.6,12.3,10.6,10.3,
133,2019-03-28 13:00,15.9,,,,1.5,,270,,32,,5.8,-0.7,1005.1,,1013.2,,1,,2.45,,,8,0,Ci,,1319,,40,30.6,,17.7,13.3,11,10.4,
133,2019-03-28 14:00,16.9,,,,1.3,,160,,40,,7.6,3.1,1004.3,,1012.4,,1,,2.55,,,8,0,Ci,,744,,40,30.9,,18.8,14.2,11.5,10.6,
133,2019-03-28 15:00,17.7,,,,2,,340,,29,,5.9,-0.5,1003.7,,1011.7,,1,,2.21,,,8,0,Ci,,1352,,40,27.7,,19.3,15,12,10.9,
133,2019-03-28 16:00,17.8,,,,2.1,,320,,28,,5.7,-0.9,1003.7,,1011.7,,1,,1.89,,,4,0,Ci,,1176,,,24.8,,19,15.4,12.5,11.2,
133,2019-03-28 17:00,17.1,,,,1.3,,290,,28,,5.5,-1.5,1003.5,,1011.6,,0.5,,0.98,,,8,0,Ci,,1339,,,19.1,,17.7,15.4,12.9,11.6,
133,2019-03-28 18:00,16.1,,,,1.7,,270,,34,,6.2,0.2,1003.9,,1012,,0,,0.4,,,8,0,Ci,,1360,,,15,,16.1,15.1,13.2,11.8,
133,2019-03-28 19:00,14.4,,,,1.4,,270,,47,,7.7,3.2,1004.9,,1013.1,,0,,0.07,,,8,7,,30,1150,,,11.8,,14.6,14.4,13.2,12.1,
133,2019-03-28 20:00,12.6,,,,1.9,,200,,46,,6.7,1.2,1005.3,,1013.5,,,9,,,,9,8,,30,1351,,,10.2,,13.3,13.7,13.1,12.2,
133,2019-03-28 21:00,11.9,,,,0.6,,290,,49,,6.8,1.5,1006.1,,1014.4,,,9,,,,8,8,Ac,27,1351,,,9.5,,12.5,13.1,13,12.3,
133,2019-03-28 22:00,10,,,,2.3,,360,,44,,5.4,-1.7,1006.7,,1015.1,,,9,,,,10,9,,27,2000,,,8.4,,11.6,12.5,12.8,12.2,
133,2019-03-28 23:00,8.9,,,,1.5,,360,,36,,4.1,-5.3,1006.9,,1015.3,,,9,,,,9,9,,27,2000,,,6.7,,11,11.9,12.5,12.2,
133,2019-03-29 0:00,8.4,,,,1.2,,360,,33,,3.6,-6.9,1006.8,,1015.2,,,9,,,,9,9,Ac,27,2000,,,6.6,,10.4,11.4,12.2,12.1,
133,2019-03-29 1:00,7.7,,,,0.6,,340,,38,,4,-5.7,1007.1,,1015.5,,,9,,,,10,8,,27,2000,,,5.9,,9.8,11,12,11.9,
133,2019-03-29 2:00,7.7,,,,1.5,,340,,44,,4.6,-3.8,1007.1,,1015.5,,,9,,,,10,9,,28,2000,,,6.4,,9.6,10.6,11.7,11.8,
133,2019-03-29 3:00,7.3,,,,0.9,,340,,48,,4.9,-3,1006.5,,1014.9,,,9,,,,8,8,Ac,29,2000,,,5.2,,9.3,10.3,11.5,11.7,
133,2019-03-29 4:00,7,,,,0.4,,0,,50,,5,-2.7,1005.8,,1014.2,,,9,,,,8,8,Ac,29,2000,,,4.8,,9.1,10,11.3,11.5,
133,2019-03-29 5:00,6.3,,,,1.3,,340,,54,,5.2,-2.3,1005.4,,1013.9,,,9,,,,6,6,Ac,27,2000,,,3.1,,8.3,9.7,11.1,11.4,
133,2019-03-29 6:00,6.3,,,,0.8,,340,,55,,5.3,-2,1005.9,,1014.4,,,9,,,,9,9,Ac,26,2000,,,5,,8.2,9.3,10.9,11.3,
133,2019-03-29 7:00,6.4,,,,0.8,,70,,57,,5.5,-1.5,1005.9,,1014.4,,0,,0.02,,,9,8,AcCi,27,1810,,,6.1,,8.3,9.1,10.6,11.1,
133,2019-03-29 8:00,7,,,,0.4,,0,,58,,5.8,-0.7,1007.1,,1015.5,,0,,0.18,,,9,7,AcCi,25,1841,,,8.3,,8.5,9,10.5,10.9,
133,2019-03-29 9:00,8.4,,,,0.9,,90,,51,,5.6,-1.1,1006.7,,1015.1,,0.1,,0.69,,,9,9,Ac,24,1705,,,13.3,,9.6,9.2,10.4,10.8,
133,2019-03-29 10:00,11.4,,,,1.1,,140,,43,,5.8,-0.7,1006.8,,1015.1,,0.8,,1.84,,,6,6,Ac,27,1667,,,26.6,,11.8,9.8,10.3,10.7,
133,2019-03-29 11:00,12.7,,,,1.9,,180,,37,,5.4,-1.6,1006.6,,1014.8,,1,,2.71,,,0,0,,,1912,,,30.8,,14.5,11,10.4,10.6,
133,2019-03-29 12:00,14.4,,,,3,,200,,33,,5.4,-1.6,1005.9,,1014.1,,1,,3.22,,,0,0,,,1903,,,33.7,,17.1,12.3,10.7,10.6,
133,2019-03-29 13:00,16.3,,,,1,,250,,31,,5.8,-0.8,1005.3,,1013.4,,1,,3.38,,,0,0,,,1987,,,36,,19.4,13.8,11.2,10.7,
133,2019-03-29 14:00,17.6,,,,1.6,,200,,29,,5.8,-0.6,1004.5,,1012.6,,1,,3.2,,,0,0,,,2000,,,33.1,,20.9,15.1,11.9,11,
133,2019-03-29 15:00,18,,,,2.6,,230,,29,,6,-0.3,1003.8,,1011.8,,1,,2.85,,,0,0,,,1976,,,31.7,,21.2,16,12.5,11.3,
133,2019-03-29 16:00,18.3,,,,2.1,,320,,29,,6.1,0,1003.6,,1011.6,,1,,2.22,,,0,0,,,2000,,,27.3,,20.5,16.4,13.1,11.7,
133,2019-03-29 17:00,17.3,,,,1.5,,270,,32,,6.3,0.4,1003.6,,1011.7,,1,,1.39,,,3,0,Ci,,1987,,,21.3,,19.2,16.4,13.6,12.1,
133,2019-03-29 18:00,16,,,,1.1,,230,,38,,6.9,1.6,1004,,1012.1,,0.3,,0.52,,,4,1,AcCi,37,1631,,,15.6,,17.3,16,13.8,12.4,
133,2019-03-29 19:00,14.6,,,,1.8,,200,,43,,7.1,2.1,1004.1,,1012.3,,0,,0.06,,,9,9,,33,1515,,,12.8,,15.7,15.4,14,12.7,
133,2019-03-29 20:00,13.5,,,,1.4,,200,,47,,7.2,2.3,1004.9,,1013.1,,,9,,,,10,10,,32,1478,,,11.7,,14.5,14.6,14,12.8,
133,2019-03-29 21:00,12.5,,,,2.5,,200,,50,,7.2,2.3,1005.6,,1013.8,,,9,,,,10,10,As,29,1428,,,10.7,,13.6,14,13.8,12.9,
133,2019-03-29 22:00,11.2,,,,2.2,,200,,50,,6.6,1.1,1004.9,,1013.2,,,9,,,,10,9,,29,1485,,,9.4,,12.9,13.4,13.6,12.9,
133,2019-03-29 23:00,10.7,,,,1,,250,,52,,6.7,1.2,1004.8,,1013.1,,,9,,,,10,9,,24,1500,,,9.5,,12.3,12.9,13.3,12.9,
133,2019-03-30 0:00,9.5,,,,1.4,,360,,53,,6.2,0.3,1006.1,,1014.4,,,9,,,,10,10,As,23,1667,,,8.4,,11.9,12.5,13.1,12.8,
133,2019-03-30 1:00,8.1,,,9,1.4,,340,,57,,6.1,0,1005.8,,1014.2,,,9,,,,10,7,ScAs,15,1735,,1,7.3,,11.2,12.1,12.9,12.7,
133,2019-03-30 2:00,6.7,,,9,2.2,,340,,74,,7.2,2.3,1006.6,,1015.1,,,9,,,,10,9,StNs,9,1068,,1901,5.1,,10.7,11.7,12.6,12.5,
133,2019-03-30 3:00,4.9,,1.9,,0.9,,360,,87,,7.5,2.9,1006.3,,1014.8,,,9,,,,10,9,StNs,3,668,,1901,4.8,,10.1,11.3,12.4,12.4,
133,2019-03-30 4:00,4.6,,,9,0.4,,0,,89,,7.5,2.9,1006.1,,1014.6,,,9,,,,10,4,StNs,4,305,,1901,5,,9.6,10.8,12.1,12.3,
133,2019-03-30 5:00,4.5,,,9,0.3,,0,,90,,7.5,2.9,1006.1,,1014.6,,,9,,,,10,3,ScAs,9,199,,1901,5.2,,9.4,10.6,11.9,12.1,
133,2019-03-30 6:00,4.7,,0.8,,0.8,,320,,92,,7.8,3.5,1006.1,,1014.6,,,9,,,,7,7,Sc,4,264,,19,5.5,,9.3,10.3,11.7,12,
133,2019-03-30 7:00,4.7,,,9,0.2,,0,,91,,7.7,3.3,1006,,1014.5,,0,,0.03,,,8,8,Sc,3,234,,19,5.5,,9.1,10.1,11.4,11.8,
133,2019-03-30 8:00,5,,,9,1.5,,230,,90,,7.8,3.4,1006.3,,1014.8,,0,,0.32,,,6,6,Sc,4,401,,19,7.9,,9,9.9,11.3,11.7,
133,2019-03-30 9:00,6.3,,,9,1.7,,200,,81,,7.7,3.2,1006.2,,1014.7,,0.9,,1.2,,,7,7,Sc,5,705,,19,13.1,,10.2,10.1,11.1,11.5,
133,2019-03-30 10:00,7.9,,,9,0.8,,250,,76,,8.1,3.9,1006,,1014.4,,0.5,,1.4,,,9,9,Sc,5,887,,19,14.8,,11.7,10.6,11.1,11.4,
133,2019-03-30 11:00,8,,,9,1.1,,320,,72,,7.7,3.2,1006.2,,1014.6,,0,,0.61,,,10,4,ScAs,8,1010,,19,11.3,,11.5,11,11.1,11.3,
133,2019-03-30 12:00,7.8,,,9,1.5,,230,,72,,7.6,3,1006,,1014.4,,0,,0.35,,,10,7,ScAs,8,869,,40,9.6,,11.3,11.1,11.2,11.3,
133,2019-03-30 13:00,8.2,,,9,2.2,,200,,74,,8,3.8,1004.9,,1013.3,,0.1,,0.53,,,10,7,ScAs,7,737,,40,11.4,,11.3,11.1,11.3,11.3,
133,2019-03-30 14:00,8.9,,,9,1,,160,,70,,8,3.7,1003.9,,1012.2,,0.1,,0.98,,,10,7,ScAs,8,791,,40,12.4,,12.1,11.2,11.3,11.4,
133,2019-03-30 15:00,9.7,,,9,2.2,,270,,63,,7.5,2.9,1003.3,,1011.6,,0,,0.77,,,10,5,ScAs,10,940,,40,12.4,,12.1,11.5,11.4,11.4,
133,2019-03-30 16:00,9.1,,,9,2.8,,230,,65,,7.5,2.8,1003,,1011.3,,0.1,,0.73,,,10,8,ScAs,10,1215,,4001,8.9,,12,11.7,11.5,11.4,
133,2019-03-30 17:00,7,,,9,3.3,,290,,76,,7.6,3,1004,,1012.4,,0.6,,0.9,,,4,4,Sc,10,1480,,401901,9,,11.6,11.5,11.5,11.4,
133,2019-03-30 18:00,6.7,,2,,5.5,,320,,53,,5.2,-2.2,1004.9,,1013.3,,0.6,,0.48,,,4,4,Sc,18,2000,,,6.4,,10.4,11.2,11.5,11.5,
133,2019-03-30 19:00,5.8,,,9,3.5,,290,,58,,5.4,-1.8,1005.7,,1014.2,,0,,0.08,,,10,7,ScAs,13,2000,,1,4.2,,9.3,10.7,11.4,11.5,
133,2019-03-30 20:00,5,,,9,4.5,,320,,61,,5.3,-1.9,1006.1,,1014.6,,,9,,,,6,6,Sc,13,2000,,1,3.6,,8.5,10.1,11.3,11.4,
133,2019-03-30 21:00,4.5,,0,,3.5,,290,,65,,5.5,-1.5,1007.1,,1015.6,,,9,,,,7,7,Sc,10,2000,,1,3.4,,8.1,9.7,11.1,11.4,
133,2019-03-30 22:00,4.2,,,9,2.9,,290,,69,,5.7,-0.9,1007.2,,1015.7,,,9,,,,10,9,ScAs,9,1584,,1,3.2,,7.7,9.2,10.8,11.3,
133,2019-03-30 23:00,4.3,,,9,2.7,,290,,66,,5.5,-1.5,1007.4,,1015.9,,,9,,,,10,9,StNs,6,1486,,1,3.3,,7.5,8.9,10.6,11.1,
133,2019-03-31 0:00,4.3,,0,,2.8,,290,,67,,5.6,-1.2,1007.7,,1016.2,,,9,,,,10,8,StNs,6,1390,,1,3.4,,7.3,8.6,10.4,11,
133,2019-03-31 1:00,4.3,,,9,2.4,,290,,69,,5.8,-0.8,1007.9,,1016.4,,,9,,,,10,9,ScAs,9,1705,,1,3.4,,7.2,8.4,10.1,10.8,
133,2019-03-31 2:00,4.2,,,9,1.6,,290,,71,,5.8,-0.6,1008.2,,1016.7,,,9,,,,10,9,ScAs,8,1541,,1,3.3,,7,8.1,9.9,10.7,
133,2019-03-31 3:00,4.3,,0,,2.8,,290,,70,,5.8,-0.6,1008.5,,1017,,,9,,,,8,8,Sc,9,1515,,,3.3,,6.8,8,9.8,10.5,
133,2019-03-31 4:00,4.2,,,9,1.6,,290,,69,,5.7,-0.9,1009.2,,1017.7,,,9,,,,9,9,Sc,9,1547,,,3.3,,6.7,7.8,9.6,10.4,
133,2019-03-31 5:00,4.3,,,9,1.7,,270,,68,,5.7,-1,1009.8,,1018.3,,,9,,,,9,9,Sc,10,1428,,,3.4,,6.7,7.7,9.4,10.2,
133,2019-03-31 6:00,4.2,,,9,2.2,,270,,64,,5.3,-2,1010.3,,1018.9,,,9,,,,8,8,Sc,9,1428,,,3.2,,6.6,7.6,9.3,10.1,
133,2019-03-31 7:00,4,,,9,1.8,,320,,62,,5,-2.6,1011.3,,1019.9,,0,,0.02,,,8,8,Sc,11,1666,,,2.9,,6.3,7.4,9.2,10,
133,2019-03-31 8:00,4.4,,,9,2.1,,290,,60,,5,-2.7,1011.6,,1020.2,,0.4,,0.25,,,8,8,Sc,12,1876,,,5.9,,6.4,7.3,9.1,9.9,
133,2019-03-31 9:00,5.4,,,9,1.8,,320,,54,,4.9,-3.1,1012,,1020.5,,0.8,,0.93,,,9,9,Sc,13,2000,,,10.6,,7.5,7.5,8.9,9.8,
133,2019-03-31 10:00,6.3,,,9,2.6,,320,,47,,4.5,-4.2,1012.2,,1020.7,,0.8,,1.6,,,8,8,Sc,14,2000,,,13.6,,8.9,8,8.9,9.7,
133,2019-03-31 11:00,7.2,,,9,4,,290,,41,,4.2,-5.2,1012.2,,1020.7,,0.4,,1.59,,,9,9,Sc,16,2000,,,15.4,,9.8,8.6,9,9.6,
133,2019-03-31 12:00,8.8,,,9,2.7,,290,,43,,4.9,-3.1,1011.9,,1020.3,,0.6,,2.3,,,8,8,Sc,14,2000,,,23.3,,11.4,9.3,9.2,9.6,
133,2019-03-31 13:00,8.2,,,9,3.4,,320,,42,,4.6,-3.9,1012,,1020.4,,0.6,,1.9,,,8,8,Sc,15,2000,,,17.3,,12.2,10.1,9.5,9.7,
133,2019-03-31 14:00,8,,,9,2.8,,320,,39,,4.2,-5.1,1011.8,,1020.2,,0.3,,1.55,,,9,9,Sc,13,2000,,,14.6,,12.4,10.6,9.8,9.8,
133,2019-03-31 15:00,8,,,9,3.8,,320,,35,,3.8,-6.5,1011.6,,1020,,0.5,,1.55,,,8,8,Sc,14,2000,,,14.2,,12.2,10.8,10.1,9.9,
133,2019-03-31 16:00,9.7,,,9,3.7,,290,,27,,3.2,-8.4,1011.6,,1020,,0.9,,2.01,,,5,5,Sc,15,2000,,,19.4,,12.8,10.9,10.4,10.1,
133,2019-03-31 17:00,8.9,,,9,3.9,,290,,25,,2.8,-10.1,1011.8,,1020.2,,1,,1.76,,,5,5,Sc,15,2000,,,15,,13,11.2,10.5,10.2,
133,2019-03-31 18:00,6.8,,,9,3.9,,320,,30,,3,-9.6,1012.4,,1020.9,,1,,0.83,,,4,4,Sc,10,2000,,,6.1,,11.5,11.1,10.7,10.4,
133,2019-03-31 19:00,5.5,,,9,2.3,,320,,31,,2.8,-10.3,1013,,1021.6,,0.5,,0.16,,,4,0,,,2000,,,2.8,,9.5,10.5,10.8,10.5,
133,2019-03-31 20:00,4.7,,,9,3.9,,320,,30,,2.6,-11.4,1013.7,,1022.3,,,9,,,,0,0,,,2000,,,2.1,,8,9.7,10.7,10.6,
133,2019-03-31 21:00,4,,,9,2.7,,290,,35,,2.8,-10.1,1014.7,,1023.3,,,9,,,,0,0,,,2000,,,0.7,,7.1,8.9,10.3,10.6,
133,2019-03-31 22:00,3.6,,,9,2.3,,290,,44,,3.5,-7.5,1015.2,,1023.8,,,9,,,,0,0,,,2000,,,0.4,,6.4,8.4,10.1,10.5,
133,2019-03-31 23:00,3.3,,,9,2.7,,290,,51,,4,-5.8,1015.3,,1023.9,,,9,,,,0,0,,,2000,,,0.4,,5.9,7.8,9.8,10.3,
133,2019-04-01 0:00,2.8,,,9,2.4,,320,,52,,3.9,-6.1,1015.3,,1024,,,9,,,,0,0,,,2000,,,-0.2,,5.3,7.3,9.5,10.1,
133,2019-04-01 1:00,2.1,,,,2.2,,320,,55,,3.9,-6,1015.2,,1023.9,,,9,,,,0,0,,,2000,,,-1.2,,4.8,6.8,9.2,10,
133,2019-04-01 2:00,2.3,,,,1.9,,290,,58,,4.2,-5.1,1015,,1023.7,,,9,,,,0,0,,,2000,,,-1,,4.5,6.6,8.8,9.8,
133,2019-04-01 3:00,2.4,,,,1.6,,290,,61,,4.4,-4.3,1014.7,,1023.4,,,9,,,,0,0,,,2000,,,-0.6,,4.3,6.1,8.6,9.6,
133,2019-04-01 4:00,2,,,,1.7,,290,,65,,4.6,-3.9,1014.8,,1023.5,,,9,,,,0,0,,,2000,,,-0.8,,3.9,5.8,8.3,9.4,
133,2019-04-01 5:00,1.7,,,,0.9,,270,,67,,4.6,-3.7,1015,,1023.7,,,9,,,,0,0,,,2000,,,-1.4,,3.6,5.5,8,9.2,
133,2019-04-01 6:00,0.8,,,,0.7,,140,,72,,4.7,-3.6,1015.1,,1023.8,,,9,,,,0,0,,,2000,,,-2.6,,3.2,5.2,7.9,9,
133,2019-04-01 7:00,0.8,,,,1,,110,,75,,4.9,-3.1,1015.7,,1024.4,,0.5,,0.08,,,0,0,,,2000,,,-1.1,,3,4.9,7.7,8.8,
133,2019-04-01 8:00,3.3,,,,0.7,,110,,66,,5.1,-2.4,1016.1,,1024.7,,1,,0.7,,,0,0,,,2000,,,8.3,,3.4,4.8,7.4,8.7,
133,2019-04-01 9:00,6.5,,,,3.9,,320,,45,,4.3,-4.6,1016.3,,1024.8,,1,,1.53,,,0,0,,,2000,,,14.4,,5.5,5.3,7.3,8.5,
133,2019-04-01 10:00,7.3,,,,3.7,,320,,37,,3.8,-6.4,1016.5,,1025,,1,,2.15,,,2,2,Sc,10,2000,,,12.7,,7.5,6.1,7.2,8.3,
133,2019-04-01 11:00,8.7,,,,3.5,,320,,35,,3.9,-5.9,1016.1,,1024.6,,1,,2.3,,,6,3,ScCi,19,2000,,,18.7,,9.3,7.1,7.3,8.3,
133,2019-04-01 12:00,9.5,,,,2.9,,320,,30,,3.6,-7.2,1015.3,,1023.7,,0.6,,1.94,,,7,5,ScCi,19,2000,,,16.5,,11,8,7.7,8.3,
133,2019-04-01 13:00,9.9,,,,4.6,,340,,27,,3.3,-8.2,1014.7,,1023.1,,0.7,,2.29,,,8,5,ScCi,19,2000,,,19.4,,12.3,9,8.1,8.4,
133,2019-04-01 14:00,10.3,,,,4.5,,320,,27,,3.4,-7.9,1014.4,,1022.8,,0.8,,2.29,,,9,9,Sc,19,2000,,,18.9,,13.3,9.9,8.5,8.5,
133,2019-04-01 15:00,10.9,,,,3.1,,340,,28,,3.6,-6.9,1014,,1022.4,,0.6,,2.19,,,8,5,ScCi,15,2000,,,24.7,,13.9,10.5,9,8.7,
133,2019-04-01 16:00,10.5,,,,2.5,,320,,30,,3.8,-6.3,1013.5,,1021.9,,0.9,,2.06,,,5,3,ScCi,19,2000,,,19.9,,14.1,11.2,9.5,9,
133,2019-04-01 17:00,10,,,,3.1,,290,,28,,3.4,-7.7,1013.1,,1021.5,,0.5,,1.08,,,7,4,ScCi,15,2000,,,12.9,,13,11.3,9.8,9.3,
133,2019-04-01 18:00,9.1,,,,2.8,,320,,31,,3.6,-7.1,1013.5,,1021.9,,0,,0.32,,,8,5,ScCi,17,2000,,,9.2,,11.5,11,10.1,9.5,
133,2019-04-01 19:00,8.3,,0,,2.7,,340,,33,,3.6,-7,1013.4,,1021.8,,0,,0.05,,,9,9,Sc,11,2000,,1,7.1,,10.3,10.5,10.2,9.7,
133,2019-04-01 20:00,7.6,,,9,1.3,,230,,38,,4,-5.8,1013.7,,1022.2,,,9,,,,7,6,,20,2000,,,6.2,,9.4,10.1,10.2,9.8,
133,2019-04-01 21:00,6.4,,,9,1,,270,,43,,4.2,-5.2,1014.3,,1022.8,,,9,,,,3,3,Sc,15,2000,,,2.8,,8.4,9.4,10.1,9.9,
133,2019-04-01 22:00,5.6,,,9,1,,320,,47,,4.3,-4.8,1014.4,,1023,,,9,,,,0,0,,,2000,,,1.5,,7.4,8.9,9.9,9.9,
133,2019-04-01 23:00,4.2,,,9,0.9,,290,,48,,4,-5.8,1014.7,,1023.3,,,9,,,,3,1,,24,2000,,,0.4,,6.6,8.3,9.6,9.8,
133,2019-04-02 0:00,3.3,,,9,1,,340,,51,,4,-5.8,1014.9,,1023.5,,,9,,,,0,0,,,2000,,,-0.7,,5.9,7.7,9.4,9.8,
133,2019-04-02 1:00,2.4,,,,1.3,,320,,53,,3.8,-6.2,1015.2,,1023.9,,,9,,,,0,0,,,2000,,,-1.6,,5.2,7.2,9.1,9.6,
133,2019-04-02 2:00,1.6,,,,0.7,,50,,55,,3.8,-6.4,1015.1,,1023.8,,,9,,,,0,0,,,2000,,,-2.1,,4.6,6.7,8.8,9.5,
133,2019-04-02 3:00,1,,,,0.2,,0,,64,,4.2,-5,1015.3,,1024,,,9,,,,0,0,,,2000,,,-2.5,,4,6.2,8.5,9.3,
133,2019-04-02 4:00,0.7,,,,0.9,,70,,66,,4.2,-4.9,1015,,1023.7,,,9,,,,0,0,,,2000,,,-2.6,,3.6,5.8,8.2,9.1,
133,2019-04-02 5:00,-0.3,,,,0.3,,0,,69,,4.1,-5.3,1015.1,,1023.9,,,9,,,,0,0,,,2000,,,-3.4,,3.2,5.4,8,8.9,
